,STID,YEAR,MONTH,DAY,value
7884,ALTU,2000,8,3,0.270450953517
7885,ALTU,2000,8,4,0.269899931765
7886,ALTU,2000,8,5,0.269384292022
7887,ALTU,2000,8,6,0.26887372973
7888,ALTU,2000,8,7,0.268307549632
7889,ALTU,2000,8,8,0.26778685185
7890,ALTU,2000,8,9,0.267276262867
7891,ALTU,2000,8,10,0.266811199878
7892,ALTU,2000,8,11,0.266300618174
7893,ALTU,2000,8,12,0.265779928885
7894,ALTU,2000,8,13,0.265269358101
7895,ALTU,2000,8,14,0.264768893689
7896,ALTU,2000,8,15,0.26429876538
7897,ALTU,2000,8,16,0.26381346174
7898,ALTU,2000,8,17,0.263318042022
7899,ALTU,2000,8,18,0.262827687622
7900,ALTU,2000,8,19,0.26233733565
7901,ALTU,2000,8,20,0.261852038076
7902,ALTU,2000,8,21,0.261356632917
7903,ALTU,2000,8,22,0.260876375184
7904,ALTU,2000,8,23,0.260386021998
7905,ALTU,2000,8,24,0.259900724424
7906,ALTU,2000,8,25,0.259430596115
7907,ALTU,2000,8,26,0.259016056495
7908,ALTU,2000,8,27,0.258550992292
7909,ALTU,2000,8,28,0.258080851851
7910,ALTU,2000,8,29,0.257671386042
7911,ALTU,2000,8,30,0.257211348333
7912,ALTU,2000,8,31,0.256756390503
7913,ALTU,2000,9,1,0.256351965748
7914,ALTU,2000,9,2,0.255977878309
7915,ALTU,2000,9,3,0.255608854976
7916,ALTU,2000,9,4,0.255239831642
7917,ALTU,2000,9,5,0.254875853003
7918,ALTU,2000,9,6,0.254430991838
7919,ALTU,2000,9,7,0.254026574363
7920,ALTU,2000,9,8,0.253571598333
7921,ALTU,2000,9,9,0.25311158125
7922,ALTU,2000,9,10,0.252717273787
7923,ALTU,2000,9,11,0.252343181495
7924,ALTU,2000,9,12,0.251974159375
7925,ALTU,2000,9,13,0.251564689926
7926,ALTU,2000,9,14,0.251155213198
7927,ALTU,2000,9,15,0.250760909375
7928,ALTU,2000,9,16,0.250376714351
7929,ALTU,2000,9,17,0.249936902733
7930,ALTU,2000,9,18,0.249562822573
7931,ALTU,2000,9,19,0.249198856066
7932,ALTU,2000,9,20,0.248819710588
7933,ALTU,2000,9,21,0.248369796238
7934,ALTU,2000,9,22,0.248041206887
7935,ALTU,2000,9,23,0.250002628125
7936,ALTU,2000,9,24,0.25471409038
7937,ALTU,2000,9,25,0.254203507463
7938,ALTU,2000,9,26,0.253637323726
7939,ALTU,2000,9,27,0.253116629583
7940,ALTU,2000,9,28,0.252621224424
7941,ALTU,2000,9,29,0.252100538775
7942,ALTU,2000,9,30,0.2515646875
7943,ALTU,2000,10,1,0.251124880735
7944,ALTU,2000,10,2,0.250680021998
7945,ALTU,2000,10,3,0.250295831826
7946,ALTU,2000,10,4,0.249926802427
7947,ALTU,2000,10,5,0.249552712561
7948,ALTU,2000,10,6,0.249188746054
7949,ALTU,2000,10,7,0.249092693052
7950,ALTU,2000,10,8,0.248920813137
7951,ALTU,2000,10,9,0.248753990049
7952,ALTU,2000,10,10,0.24852651538
7953,ALTU,2000,10,11,0.2482889125
7954,ALTU,2000,10,12,0.247965375122
7955,ALTU,2000,10,13,0.247692401152
7956,ALTU,2000,10,14,0.248769156887
7957,ALTU,2000,10,15,0.255148828186
7958,ALTU,2000,10,16,0.257206295147
7959,ALTU,2000,10,17,0.25674627685
7960,ALTU,2000,10,18,0.256351965748
7961,ALTU,2000,10,19,0.25590206353
7962,ALTU,2000,10,20,0.256660331434
7963,ALTU,2000,10,21,0.262028973603
7964,ALTU,2000,10,22,0.270193126973
7965,ALTU,2000,10,23,0.275501100576
7966,ALTU,2000,10,24,0.27619366614
7967,ALTU,2000,10,25,0.284089906005
7968,ALTU,2000,10,26,0.294068883615
7969,ALTU,2000,10,27,0.295282133615
7970,ALTU,2000,10,28,0.296298226851
7971,ALTU,2000,10,29,0.297283987623
7972,ALTU,2000,10,30,0.296308335649
7973,ALTU,2000,10,31,0.295347839595
7974,ALTU,2000,11,1,0.294887831005
7975,ALTU,2000,11,2,0.294255921875
7976,ALTU,2000,11,3,0.298244483677
7977,ALTU,2000,11,4,0.298249538076
7978,ALTU,2000,11,5,0.297991720025
7979,ALTU,2000,11,6,0.297157620356
7980,ALTU,2000,11,7,0.297253650306
7981,ALTU,2000,11,8,0.299306068934
7982,ALTU,2000,11,9,0.298901650245
7983,ALTU,2000,11,10,0.298259646875
7984,ALTU,2000,11,11,0.297551921753
7985,ALTU,2000,11,12,0.296839137378
7986,ALTU,2000,11,13,0.29623757527
7987,ALTU,2000,11,14,0.295686549877
7988,ALTU,2000,11,15,0.295105196875
7989,ALTU,2000,11,16,0.294539004645
7990,ALTU,2000,11,17,0.294073918603
7991,ALTU,2000,11,18,0.29369480103
7992,ALTU,2000,11,19,0.293285304889
7993,ALTU,2000,11,20,0.29288594424
7994,ALTU,2000,11,21,0.292501762561
7995,ALTU,2000,11,22,0.292178219117
7996,ALTU,2000,11,23,0.293386415931
7997,ALTU,2000,11,24,0.29884101201
7998,ALTU,2000,11,25,0.298426473603
7999,ALTU,2000,11,26,0.297845115747
8000,ALTU,2000,11,27,0.297617610747
8001,ALTU,2000,11,28,0.29713231924
8002,ALTU,2000,11,29,0.296596481311
8003,ALTU,2000,11,30,0.296075801728
8004,ALTU,2000,12,1,0.295514680882
8005,ALTU,2000,12,2,0.295049593627
8006,ALTU,2000,12,3,0.294629994755
8007,ALTU,2000,12,4,0.294291303885
8008,ALTU,2000,12,5,0.293927320392
8009,ALTU,2000,12,6,0.293568414351
8010,ALTU,2000,12,7,0.293174093541
8011,ALTU,2000,12,8,0.292825314498
8012,ALTU,2000,12,9,0.292521987439
8013,ALTU,2000,12,10,0.292238918015
8014,ALTU,2000,12,11,0.291970965686
8015,ALTU,2000,12,12,0.291697995356
8016,ALTU,2000,12,13,0.291480600368
8017,ALTU,2000,12,14,0.291268287684
8018,ALTU,2000,12,15,0.291263234498
8019,ALTU,2000,12,16,0.292016468627
8020,ALTU,2000,12,17,0.292997153161
8021,ALTU,2000,12,18,0.294377259008
8022,ALTU,2000,12,19,0.294963646997
8023,ALTU,2000,12,20,0.294862551728
8024,ALTU,2000,12,21,0.294660351483
8025,ALTU,2000,12,22,0.29445812212
8026,ALTU,2000,12,23,0.294255926728
8027,ALTU,2000,12,24,0.294073918603
8028,ALTU,2000,12,25,0.29388687549
8029,ALTU,2000,12,26,0.293740286985
8030,ALTU,2000,12,27,0.293871721998
8031,ALTU,2000,12,28,0.294746264142
8032,ALTU,2000,12,29,0.296308335649
8033,ALTU,2000,12,30,0.29675825
8034,ALTU,2000,12,31,0.0
8035,ALTU,2001,1,1,0.296672315502
8036,ALTU,2001,1,2,0.296636940772
8037,ALTU,2001,1,3,0.296621773934
8038,ALTU,2001,1,4,0.296732975576
8039,ALTU,2001,1,5,0.296682426728
8040,ALTU,2001,1,6,0.296636940772
8041,ALTU,2001,1,7,0.29647007886
8042,ALTU,2001,1,8,0.296313383983
8043,ALTU,2001,1,9,0.29618700701
8044,ALTU,2001,1,10,0.297658065355
8045,ALTU,2001,1,11,0.298193925122
8046,ALTU,2001,1,12,0.298027098394
8047,ALTU,2001,1,13,0.297845118174
8048,ALTU,2001,1,14,0.297430576127
8049,ALTU,2001,1,15,0.297026159865
8050,ALTU,2001,1,16,0.29700595076
8051,ALTU,2001,1,17,0.297258722905
8052,ALTU,2001,1,18,0.296904834865
8053,ALTU,2001,1,19,0.296465068138
8054,ALTU,2001,1,20,0.296055567144
8055,ALTU,2001,1,21,0.295767425122
8056,ALTU,2001,1,22,0.295408528787
8057,ALTU,2001,1,23,0.295095062598
8058,ALTU,2001,1,24,0.294791786495
8059,ALTU,2001,1,25,0.294528887353
8060,ALTU,2001,1,26,0.294291303885
8061,ALTU,2001,1,27,0.294362069118
8062,ALTU,2001,1,28,0.297607537132
8063,ALTU,2001,1,29,0.301712357402
8064,ALTU,2001,1,30,0.301505090625
8065,ALTU,2001,1,31,0.300797347304
8066,ALTU,2001,2,1,0.300049188199
8067,ALTU,2001,2,2,0.299311134252
8068,ALTU,2001,2,3,0.298618571115
8069,ALTU,2001,2,4,0.297951270269
8070,ALTU,2001,2,5,0.297319390257
8071,ALTU,2001,2,6,0.296763304399
8072,ALTU,2001,2,7,0.296277992267
8073,ALTU,2001,2,8,0.297122225
8074,ALTU,2001,2,9,0.299119052513
8075,ALTU,2001,2,10,0.298492202635
8076,ALTU,2001,2,11,0.297910849632
8077,ALTU,2001,2,12,0.297430596752
8078,ALTU,2001,2,13,0.29720816435
8079,ALTU,2001,2,14,0.29752157837
8080,ALTU,2001,2,15,0.297541795968
8081,ALTU,2001,2,16,0.297117156041
8082,ALTU,2001,2,17,0.296525725784
8083,ALTU,2001,2,18,0.295984803125
8084,ALTU,2001,2,19,0.295519735282
8085,ALTU,2001,2,20,0.29515069739
8086,ALTU,2001,2,21,0.294872659314
8087,ALTU,2001,2,22,0.29473110701
8088,ALTU,2001,2,23,0.296768372145
8089,ALTU,2001,2,24,0.30025139087
8090,ALTU,2001,2,25,0.29960434038
8091,ALTU,2001,2,26,0.299124079007
8092,ALTU,2001,2,27,0.298810668627
8093,ALTU,2001,2,28,0.29864888538
8094,ALTU,2001,3,1,0.29842646875
8095,ALTU,2001,3,2,0.298011931556
8096,ALTU,2001,3,3,0.297567087377
8097,ALTU,2001,3,4,0.297000891507
8098,ALTU,2001,3,5,0.296404381373
8099,ALTU,2001,3,6,0.29588873799
8100,ALTU,2001,3,7,0.295433798358
8101,ALTU,2001,3,8,0.297314321299
8102,ALTU,2001,3,9,0.297885577635
8103,ALTU,2001,3,10,0.297359835159
8104,ALTU,2001,3,11,0.297162674755
8105,ALTU,2001,3,12,0.296869474694
8106,ALTU,2001,3,13,0.296293174878
8107,ALTU,2001,3,14,0.29562589587
8108,ALTU,2001,3,15,0.295014215257
8109,ALTU,2001,3,16,0.294417690564
8110,ALTU,2001,3,17,0.293866668811
8111,ALTU,2001,3,18,0.294164928125
8112,ALTU,2001,3,19,0.294250882035
8113,ALTU,2001,3,20,0.293851506826
8114,ALTU,2001,3,21,0.293391475184
8115,ALTU,2001,3,22,0.292911216237
8116,ALTU,2001,3,23,0.29242592473
8117,ALTU,2001,3,24,0.292072063382
8118,ALTU,2001,3,25,0.292001278737
8119,ALTU,2001,3,26,0.292425934436
8120,ALTU,2001,3,27,0.292800025515
8121,ALTU,2001,3,28,0.29304773962
8122,ALTU,2001,3,29,0.292774737745
8123,ALTU,2001,3,30,0.292466390257
8124,ALTU,2001,3,31,0.29205690625
8125,ALTU,2001,4,1,0.291561482892
8126,ALTU,2001,4,2,0.29100035962
8127,ALTU,2001,4,3,0.29048472837
8128,ALTU,2001,4,4,0.28991348902
8129,ALTU,2001,4,5,0.289301804767
8130,ALTU,2001,4,6,0.288664841238
8131,ALTU,2001,4,7,0.28802789348
8132,ALTU,2001,4,8,0.287385891324
8133,ALTU,2001,4,9,0.286753972488
8134,ALTU,2001,4,10,0.286369801728
8135,ALTU,2001,4,11,0.285839004853
8136,ALTU,2001,4,12,0.28517170886
8137,ALTU,2001,4,13,0.284580250699
8138,ALTU,2001,4,14,0.284029247145
8139,ALTU,2001,4,15,0.283296240319
8140,ALTU,2001,4,16,0.282628946752
8141,ALTU,2001,4,17,0.282275065992
8142,ALTU,2001,4,18,0.281865594118
8143,ALTU,2001,4,19,0.28130446114
8144,ALTU,2001,4,20,0.280702903885
8145,ALTU,2001,4,21,0.280136712867
8146,ALTU,2001,4,22,0.27965141772
8147,ALTU,2001,4,23,0.27901446875
8148,ALTU,2001,4,24,0.278397737377
8149,ALTU,2001,4,25,0.277801223603
8150,ALTU,2001,4,26,0.277098531042
8151,ALTU,2001,4,27,0.276461577218
8152,ALTU,2001,4,28,0.275758913775
8153,ALTU,2001,4,29,0.275111852365
8154,ALTU,2001,4,30,0.274500168113
8155,ALTU,2001,5,1,0.273812675147
8156,ALTU,2001,5,2,0.27331219375
8157,ALTU,2001,5,3,0.273741890503
8158,ALTU,2001,5,4,0.2867539919
8159,ALTU,2001,5,5,0.289706239228
8160,ALTU,2001,5,6,0.288730575122
8161,ALTU,2001,5,7,0.288295843383
8162,ALTU,2001,5,8,0.287471828248
8163,ALTU,2001,5,9,0.286415287684
8164,ALTU,2001,5,10,0.28544469739
8165,ALTU,2001,5,11,0.285935048149
8166,ALTU,2001,5,12,0.286213086226
8167,ALTU,2001,5,13,0.285095867389
8168,ALTU,2001,5,14,0.283993850576
8169,ALTU,2001,5,15,0.282846306556
8170,ALTU,2001,5,16,0.281815069535
8171,ALTU,2001,5,17,0.281916167231
8172,ALTU,2001,5,18,0.284762244265
8173,ALTU,2001,5,19,0.291490727365
8174,ALTU,2001,5,20,0.298502296875
8175,ALTU,2001,5,21,0.297096959069
8176,ALTU,2001,5,22,0.295615781005
8177,ALTU,2001,5,23,0.294114378064
8178,ALTU,2001,5,24,0.292734312255
8179,ALTU,2001,5,25,0.29153623152
8180,ALTU,2001,5,26,0.290449337868
8181,ALTU,2001,5,27,0.290823436225
8182,ALTU,2001,5,28,0.293083103431
8183,ALTU,2001,5,29,0.29451878462
8184,ALTU,2001,5,30,0.294948481373
8185,ALTU,2001,5,31,0.293543139926
8186,ALTU,2001,6,1,0.292289445024
8187,ALTU,2001,6,2,0.291040803309
8188,ALTU,2001,6,3,0.289741624877
8189,ALTU,2001,6,4,0.288583978125
8190,ALTU,2001,6,5,0.287421284252
8191,ALTU,2001,6,6,0.28641024299
8192,ALTU,2001,6,7,0.285515467475
8193,ALTU,2001,6,8,0.284736960135
8194,ALTU,2001,6,9,0.28392308049
8195,ALTU,2001,6,10,0.28314961299
8196,ALTU,2001,6,11,0.282421675122
8197,ALTU,2001,6,12,0.282325634253
8198,ALTU,2001,6,13,0.282846321115
8199,ALTU,2001,6,14,0.282229587316
8200,ALTU,2001,6,15,0.281486472905
8201,ALTU,2001,6,16,0.280814123726
8202,ALTU,2001,6,17,0.280121547242
8203,ALTU,2001,6,18,0.279393609375
8204,ALTU,2001,6,19,0.278751602365
8205,ALTU,2001,6,20,0.27813991326
8206,ALTU,2001,6,21,0.277502960649
8207,ALTU,2001,6,22,0.276946879644
8208,ALTU,2001,6,23,0.27695194375
8209,ALTU,2001,6,24,0.276320046752
8210,ALTU,2001,6,25,0.27571341326
8211,ALTU,2001,6,26,0.275116905552
8212,ALTU,2001,6,27,0.274621496753
8213,ALTU,2001,6,28,0.274146306765
8214,ALTU,2001,6,29,0.274024992684
8215,ALTU,2001,6,30,0.27386321065
8216,ALTU,2001,7,1,0.273216157733
8217,ALTU,2001,7,2,0.272589312709
8218,ALTU,2001,7,3,0.271957398726
8219,ALTU,2001,7,4,0.271431661103
8220,ALTU,2001,7,5,0.27094130549
8221,ALTU,2001,7,6,0.270440843505
8222,ALTU,2001,7,7,0.269955525306
8223,ALTU,2001,7,8,0.269470231373
8224,ALTU,2001,7,9,0.268984936226
8225,ALTU,2001,7,10,0.268509749877
8226,ALTU,2001,7,11,0.26803455625
8227,ALTU,2001,7,12,0.267584646752
8228,ALTU,2001,7,13,0.26715495
8229,ALTU,2001,7,14,0.266634259497
8230,ALTU,2001,7,15,0.26625005962
8231,ALTU,2001,7,16,0.265830497145
8232,ALTU,2001,7,17,0.265481659865
8233,ALTU,2001,7,18,0.265011540049
8234,ALTU,2001,7,19,0.264597025907
8235,ALTU,2001,7,20,0.264121825
8236,ALTU,2001,7,21,0.263651683346
8237,ALTU,2001,7,22,0.263201781128
8238,ALTU,2001,7,23,0.262792317745
8239,ALTU,2001,7,24,0.262322168811
8240,ALTU,2001,7,25,0.261872258101
8241,ALTU,2001,7,26,0.2614476206
8242,ALTU,2001,7,27,0.260992661557
8243,ALTU,2001,7,28,0.26060844712
8244,ALTU,2001,7,29,0.260229310135
8245,ALTU,2001,7,30,0.25978445625
8246,ALTU,2001,7,31,0.259369921483
8247,ALTU,2001,8,1,0.258909909253
8248,ALTU,2001,8,2,0.258439765172
8249,ALTU,2001,8,3,0.257969634436
8250,ALTU,2001,8,4,0.257555116654
8251,ALTU,2001,8,5,0.257100147905
8252,ALTU,2001,8,6,0.256700781189
8253,ALTU,2001,8,7,0.256250866838
8254,ALTU,2001,8,8,0.255821172512
8255,ALTU,2001,8,9,0.255861618628
8256,ALTU,2001,8,10,0.256483405613
8257,ALTU,2001,8,11,0.256579461042
8258,ALTU,2001,8,12,0.258601543566
8259,ALTU,2001,8,13,0.259627735895
8260,ALTU,2001,8,14,0.259005961042
8261,ALTU,2001,8,15,0.258288113775
8262,ALTU,2001,8,16,0.257539937684
8263,ALTU,2001,8,17,0.259157610012
8264,ALTU,2001,8,18,0.262216011863
8265,ALTU,2001,8,19,0.261341458799
8266,ALTU,2001,8,20,0.260487124547
8267,ALTU,2001,8,21,0.259637859253
8268,ALTU,2001,8,22,0.259021123027
8269,ALTU,2001,8,23,0.258576259436
8270,ALTU,2001,8,24,0.258252722059
8271,ALTU,2001,8,25,0.258727915686
8272,ALTU,2001,8,26,0.262099737622
8273,ALTU,2001,8,27,0.261260579914
8274,ALTU,2001,8,28,0.26036579712
8275,ALTU,2001,8,29,0.259779406704
8276,ALTU,2001,8,30,0.259061565503
8277,ALTU,2001,8,31,0.258293165747
8278,ALTU,2001,9,1,0.257550048909
8279,ALTU,2001,9,2,0.256913097512
8280,ALTU,2001,9,3,0.25729729375
8281,ALTU,2001,9,4,0.259460920086
8282,ALTU,2001,9,5,0.26132629924
8283,ALTU,2001,9,6,0.260775268995
8284,ALTU,2001,9,7,0.259890609559
8285,ALTU,2001,9,8,0.259112109498
8286,ALTU,2001,9,9,0.258288108922
8287,ALTU,2001,9,10,0.25757027864
8288,ALTU,2001,9,11,0.256918153125
8289,ALTU,2001,9,12,0.256210428002
8290,ALTU,2001,9,13,0.25556841614
8291,ALTU,2001,9,14,0.255037611985
8292,ALTU,2001,9,15,0.25741356799
8293,ALTU,2001,9,16,0.259769284559
8294,ALTU,2001,9,17,0.259011015441
8295,ALTU,2001,9,18,0.25820723125
8296,ALTU,2001,9,19,0.257524775699
8297,ALTU,2001,9,20,0.256817050576
8298,ALTU,2001,9,21,0.256169980674
8299,ALTU,2001,9,22,0.255487522696
8300,ALTU,2001,9,23,0.254860676458
8301,ALTU,2001,9,24,0.254334937622
8302,ALTU,2001,9,25,0.253849637623
8303,ALTU,2001,9,26,0.253364343689
8304,ALTU,2001,9,27,0.252868937316
8305,ALTU,2001,9,28,0.252373515171
8306,ALTU,2001,9,29,0.251888216385
8307,ALTU,2001,9,30,0.251418085649
8308,ALTU,2001,10,1,0.25101872136
8309,ALTU,2001,10,2,0.250578924301
8310,ALTU,2001,10,3,0.2501745044
8311,ALTU,2001,10,4,0.249800418174
8312,ALTU,2001,10,5,0.249517328125
8313,ALTU,2001,10,6,0.249274672059
8314,ALTU,2001,10,7,0.248951144387
8315,ALTU,2001,10,8,0.248597287892
8316,ALTU,2001,10,9,0.248425405552
8317,ALTU,2001,10,10,0.248273749301
8318,ALTU,2001,10,11,0.248061420846
8319,ALTU,2001,10,12,0.247803614926
8320,ALTU,2001,10,13,0.247480075123
8321,ALTU,2001,10,14,0.247212153125
8322,ALTU,2001,10,15,0.246959390686
8323,ALTU,2001,10,16,0.246721804792
8324,ALTU,2001,10,17,0.246484203125
8325,ALTU,2001,10,18,0.246241553125
8326,ALTU,2001,10,19,0.246003962378
8327,ALTU,2001,10,20,0.24577141875
8328,ALTU,2001,10,21,0.245538883615
8329,ALTU,2001,10,22,0.245372062954
8330,ALTU,2001,10,23,0.245134461287
8331,ALTU,2001,10,24,0.244901927365
8332,ALTU,2001,10,25,0.244659276152
8333,ALTU,2001,10,26,0.244431783284
8334,ALTU,2001,10,27,0.244264965049
8335,ALTU,2001,10,28,0.244057705552
8336,ALTU,2001,10,29,0.243830213897
8337,ALTU,2001,10,30,0.243658340049
8338,ALTU,2001,10,31,0.243456134951
8339,ALTU,2001,11,1,0.243294362622
8340,ALTU,2001,11,2,0.243092164804
8341,ALTU,2001,11,3,0.243299419449
8342,ALTU,2001,11,4,0.244032431128
8343,ALTU,2001,11,5,0.243900987623
8344,ALTU,2001,11,6,0.243703834497
8345,ALTU,2001,11,7,0.243537018689
8346,ALTU,2001,11,8,0.243329753125
8347,ALTU,2001,11,9,0.243173035196
8348,ALTU,2001,11,10,0.243046655797
8349,ALTU,2001,11,11,0.242844453125
8350,ALTU,2001,11,12,0.242768625
8351,ALTU,2001,11,13,0.242591691899
8352,ALTU,2001,11,14,0.244421672059
8353,ALTU,2001,11,15,0.247308202488
8354,ALTU,2001,11,16,0.248885431128
8355,ALTU,2001,11,17,0.253682818174
8356,ALTU,2001,11,18,0.254855631765
8357,ALTU,2001,11,19,0.25453714636
8358,ALTU,2001,11,20,0.254339996875
8359,ALTU,2001,11,21,0.254208564289
8360,ALTU,2001,11,22,0.254011412378
8361,ALTU,2001,11,23,0.253910312255
8362,ALTU,2001,11,24,0.253763705551
8363,ALTU,2001,11,25,0.253515991446
8364,ALTU,2001,11,26,0.253278400698
8365,ALTU,2001,11,27,0.253718208676
8366,ALTU,2001,11,28,0.253809197574
8367,ALTU,2001,11,29,0.25432483125
8368,ALTU,2001,11,30,0.25463319087
8369,ALTU,2001,12,1,0.25465846772
8370,ALTU,2001,12,2,0.254572545356
8371,ALTU,2001,12,3,0.25444616353
8372,ALTU,2001,12,4,0.254243941446
8373,ALTU,2001,12,5,0.254092292476
8374,ALTU,2001,12,6,0.2538698625
8375,ALTU,2001,12,7,0.253723265503
8376,ALTU,2001,12,8,0.253596882463
8377,ALTU,2001,12,9,0.25348060337
8378,ALTU,2001,12,10,0.253445218934
8379,ALTU,2001,12,11,0.253576652733
8380,ALTU,2001,12,12,0.253672710588
8381,ALTU,2001,12,13,0.253606992476
8382,ALTU,2001,12,14,0.25356655
8383,ALTU,2001,12,15,0.253485667475
8384,ALTU,2001,12,16,0.253672710588
8385,ALTU,2001,12,17,0.253601939289
8386,ALTU,2001,12,18,0.253485657769
8387,ALTU,2001,12,19,0.253445218934
8388,ALTU,2001,12,20,0.253419942083
8389,ALTU,2001,12,21,0.25335423125
8390,ALTU,2001,12,22,0.253243013836
8391,ALTU,2001,12,23,0.253202575
8392,ALTU,2001,12,24,0.253116636863
8393,ALTU,2001,12,25,0.25308125
8394,ALTU,2001,12,26,0.25308125
8395,ALTU,2001,12,27,0.25305091875
8396,ALTU,2001,12,28,0.252990257463
8397,ALTU,2001,12,29,0.252959925
8398,ALTU,2001,12,30,0.253045865564
8399,ALTU,2001,12,31,0.253172242537
8400,ALTU,2002,1,1,0.253212687439
8401,ALTU,2002,1,2,0.253323906066
8402,ALTU,2002,1,3,0.253323906066
8403,ALTU,2002,1,4,0.253541275576
8404,ALTU,2002,1,5,0.254810132463
8405,ALTU,2002,1,6,0.25481013489
8406,ALTU,2002,1,7,0.254779802427
8407,ALTU,2002,1,8,0.25469385337
8408,ALTU,2002,1,9,0.25465846772
8409,ALTU,2002,1,10,0.254486593873
8410,ALTU,2002,1,11,0.254339996875
8411,ALTU,2002,1,12,0.2542945
8412,ALTU,2002,1,13,0.254213611409
8413,ALTU,2002,1,14,0.254173177427
8414,ALTU,2002,1,15,0.25408723201
8415,ALTU,2002,1,16,0.253976027941
8416,ALTU,2002,1,17,0.253854695662
8417,ALTU,2002,1,18,0.25390019739
8418,ALTU,2002,1,19,0.25393053228
8419,ALTU,2002,1,20,0.253849641262
8420,ALTU,2002,1,21,0.253809197574
8421,ALTU,2002,1,22,0.253733371875
8422,ALTU,2002,1,23,0.253799089988
8423,ALTU,2002,1,24,0.253809197574
8424,ALTU,2002,1,25,0.253723259436
8425,ALTU,2002,1,26,0.253687875
8426,ALTU,2002,1,27,0.253601936863
8427,ALTU,2002,1,28,0.253495777488
8428,ALTU,2002,1,29,0.253788975123
8429,ALTU,2002,1,30,0.261129137623
8430,ALTU,2002,1,31,0.263075400515
8431,ALTU,2002,2,1,0.262959135981
8432,ALTU,2002,2,2,0.262908568934
8433,ALTU,2002,2,3,0.26272658386
8434,ALTU,2002,2,4,0.262741759191
8435,ALTU,2002,2,5,0.266154016323
8436,ALTU,2002,2,6,0.26721056538
8437,ALTU,2002,2,7,0.267291446691
8438,ALTU,2002,2,8,0.267195383983
8439,ALTU,2002,2,9,0.26691734712
8440,ALTU,2002,2,10,0.266624153125
8441,ALTU,2002,2,11,0.26645733125
8442,ALTU,2002,2,12,0.26633095913
8443,ALTU,2002,2,13,0.266138859191
8444,ALTU,2002,2,14,0.265987202941
8445,ALTU,2002,2,15,0.265785001483
8446,ALTU,2002,2,16,0.265623214595
8447,ALTU,2002,2,17,0.265481675637
8448,ALTU,2002,2,18,0.265506950061
8449,ALTU,2002,2,19,0.26617929924
8450,ALTU,2002,2,20,0.265901262378
8451,ALTU,2002,2,21,0.265739502181
8452,ALTU,2002,2,22,0.26554234663
8453,ALTU,2002,2,23,0.265375508983
8454,ALTU,2002,2,24,0.265087365748
8455,ALTU,2002,2,25,0.264890217476
8456,ALTU,2002,2,26,0.264748662745
8457,ALTU,2002,2,27,0.26467283098
8458,ALTU,2002,2,28,0.264632399424
8459,ALTU,2002,3,1,0.26445041435
8460,ALTU,2002,3,2,0.264364462868
8461,ALTU,2002,3,3,0.264364462868
8462,ALTU,2002,3,4,0.26427348853
8463,ALTU,2002,3,5,0.264162268689
8464,ALTU,2002,3,6,0.26403588201
8465,ALTU,2002,3,7,0.263833672059
8466,ALTU,2002,3,8,0.263616300122
8467,ALTU,2002,3,9,0.2634545375
8468,ALTU,2002,3,10,0.263318056581
8469,ALTU,2002,3,11,0.26318660337
8470,ALTU,2002,3,12,0.262979343872
8471,ALTU,2002,3,13,0.262751876483
8472,ALTU,2002,3,14,0.262499109191
8473,ALTU,2002,3,15,0.262266565564
8474,ALTU,2002,3,16,0.262114903248
8475,ALTU,2002,3,17,0.261983464596
8476,ALTU,2002,3,18,0.264359415747
8477,ALTU,2002,3,19,0.27148726435
8478,ALTU,2002,3,20,0.27176529272
8479,ALTU,2002,3,21,0.271315402635
8480,ALTU,2002,3,22,0.271077780343
8481,ALTU,2002,3,23,0.270784585135
8482,ALTU,2002,3,24,0.270359940355
8483,ALTU,2002,3,25,0.270021265258
8484,ALTU,2002,3,26,0.269773556005
8485,ALTU,2002,3,27,0.269444971508
8486,ALTU,2002,3,28,0.269010215503
8487,ALTU,2002,3,29,0.268626015625
8488,ALTU,2002,3,30,0.269915088897
8489,ALTU,2002,3,31,0.270819976851
8490,ALTU,2002,4,1,0.270248735074
8491,ALTU,2002,4,2,0.269702766507
8492,ALTU,2002,4,3,0.26921242424
8493,ALTU,2002,4,4,0.268858567745
8494,ALTU,2002,4,5,0.268565365258
8495,ALTU,2002,4,6,0.26936913125
8496,ALTU,2002,4,7,0.274095746998
8497,ALTU,2002,4,8,0.274611378248
8498,ALTU,2002,4,9,0.274277734498
8499,ALTU,2002,4,10,0.273661000698
8500,ALTU,2002,4,11,0.272963396508
8501,ALTU,2002,4,12,0.272417412169
8502,ALTU,2002,4,13,0.281127549877
8503,ALTU,2002,4,14,0.280986
8504,ALTU,2002,4,15,0.2800760625
8505,ALTU,2002,4,16,0.27920150701
8506,ALTU,2002,4,17,0.27834717761
8507,ALTU,2002,4,18,0.277406900367
8508,ALTU,2002,4,19,0.277917472365
8509,ALTU,2002,4,20,0.277513068235
8510,ALTU,2002,4,21,0.276577866017
8511,ALTU,2002,4,22,0.275698265834
8512,ALTU,2002,4,23,0.27482370913
8513,ALTU,2002,4,24,0.273817710135
8514,ALTU,2002,4,25,0.275480875698
8515,ALTU,2002,4,26,0.278276403885
8516,ALTU,2002,4,27,0.278701043811
8517,ALTU,2002,4,28,0.277659668872
8518,ALTU,2002,4,29,0.276795233101
8519,ALTU,2002,4,30,0.275991456189
